<doc id="bv_doc_id__32" document_title="Ministerial I Typoskript" created_not_before="1920-02-07" created_not_after="1920-02-07" creation_year="1920" state_of_correction="created" document_type="Typoskript" text_type="Verfassungsentwurf" dataset="Gesetzestexte & Entwürfe" attrs="word lemma type">
ein	DET	ein	Acc	Ind			Neut		Sing			Art			
auf	ADP	auf													
Grund	NOUN	Grund	Acc				Masc		Sing						
der	DET	der	Gen	Def			Fem		Plur			Art			
Koalitionsvereinbarungen	NOUN	Koalitionsvereinbarung	Gen				Fem		Plur						
abgefasstes	ADJ	abgefasst	Acc		Pos		Neut		Sing						
Beratungsmaterial	NOUN	Beratungsmaterial	Acc				Neut		Sing						
für	ADP	für													
einen	DET	ein	Acc	Ind			Masc		Sing			Art			
definitiven	ADJ	definitiv	Acc		Pos		Masc		Sing						
Entwurf	NOUN	Entwurf	Acc				Masc		Sing						
dar	ADV	dar													
<g/>
,	
wobei	SCONJ	wobei										Int			
allerdings	ADV	allerdings													
auf	ADP	auf													
die	DET	der	Acc	Def			Masc		Plur			Art			
bisher	ADV	bisher													
kundgegebenen	ADJ	kundgegeben	Acc		Pos		Masc		Plur						
Wünsche	NOUN	Wunsch	Acc				Masc		Plur						
der	DET	der	Gen	Def			Neut		Plur			Art			
Länder	NOUN	Land	Gen				Neut		Plur						
einigermassen	ADV	einigermasse													
Bedacht	NOUN	Bedacht	Nom				Fem		Sing						
genomen	VERB	genomen													Part
wurde	AUX	werden						Ind	Sing	3				Past	Fin
<g/>
.	
Genehmigen	VERB	Genehmigen						Ind	Plur	3				Pres	Fin
Sie	PRON	sie	Nom						Plur	3		Prs			
den	DET	der	Acc	Def			Masc		Sing			Art			
Ausdruck	NOUN	Ausdruck	Acc				Masc		Sing						
vorzüglichster	ADJ	vorzüglich	Gen		Sup		Fem		Sing						
Hochschätzung	NOUN	Hochschätzung	Gen				Fem		Sing						
<g/>
,	
in	ADP	in													
der	PRON	der	Dat				Fem		Sing			Rel			
ich	PRON	ich	Nom						Sing	1		Prs			
verharre	VERB	verharren						Ind	Sing	1				Pres	Fin
als	ADP	als													
Ihr	DET	ihr	Nom				Masc		Sing		Yes	Prs			
ergebenster	ADJ	ergeben	Nom		Pos		Masc		Sing						
M.	PROPN	M.	Nom				Masc		Sing						
MayrErster	ADJ	MayrErster	Nom		Pos		Masc		Sing						
Abschnitt	NOUN	Abschnitt	Nom				Masc		Sing						
<g/>
.	
Allgemeine	ADJ	allgemein	Nom		Pos		Fem		Plur						
Bestimmungen	NOUN	Bestimmung	Nom				Fem		Plur						
<g/>
.	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
1	NUM	1													
	SPACE														
Die	DET	der	Nom	Def			Fem		Sing			Art			
Republik	NOUN	Republik	Nom				Fem		Sing						
Oesterreich	PROPN	Oesterreich	Nom				Neut		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
ein	DET	ein	Nom	Ind			Masc		Sing			Art			
freier	ADJ	frei	Nom		Pos		Masc		Sing						
Bundesstaat	NOUN	Bundesstaat	Nom				Masc		Sing						
<g/>
,	
und	CCONJ	und													
wird	AUX	werden						Ind	Sing	3				Pres	Fin
gebildet	VERB	bilden													Part
von	ADP	von													
den	DET	der	Dat	Def			Neut		Plur			Art			
Ländern	NOUN	Land	Dat				Neut		Plur						
<g/>
:	
Burgenland	PROPN	Burgenland	Dat				Neut		Sing						
<g/>
,	
Kärnten	PROPN	Kärnten	Nom				Neut		Sing						
<g/>
,	
Niederösterreich	PROPN	Niederösterreich	Nom				Neut		Sing						
<g/>
,	
Oberösterreich	PROPN	Oberösterreich	Nom				Neut		Sing						
<g/>
,	
Salzburg	PROPN	Salzburg	Dat				Neut		Sing						
<g/>
,	
Steiermark	PROPN	Steiermark	Nom				Fem		Sing						
<g/>
,	
Tirol	PROPN	Tirol	Dat				Neut		Sing						
<g/>
,	
Vorarlberg	PROPN	Vorarlberg	Dat				Neut		Sing						
und	CCONJ	und													
der	DET	der	Dat	Def			Fem		Sing			Art			
Bundeshauptstadt	NOUN	Bundeshauptstadt	Dat				Fem		Sing						
Wien	PROPN	Wien	Nom				Neut		Sing						
<g/>
,	
welche	PRON	welcher	Nom				Fem		Sing			Rel			
die	DET	der	Acc	Def			Fem		Sing			Art			
Stellung	NOUN	Stellung	Acc				Fem		Sing						
eines	DET	ein	Gen	Ind			Neut		Sing			Art			
Landes	NOUN	Land	Gen				Neut		Sing						
hat	VERB	haben						Ind	Sing	3				Pres	Fin
<g/>
.	
samt	ADP	samt													
Gebiet-	NOUN	Gebiet-	Dat				Neut		Sing						
2	NUM	2													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
2	NUM	2													
	SPACE														
<g/>
(	
1	NUM	1													
<g/>
)	
Oesterreich	PROPN	Oesterreich	Nom				Neut		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
eine	DET	ein	Nom	Ind			Fem		Sing			Art			
demokratische	ADJ	demokratisch	Nom		Pos		Fem		Sing						
Republik	NOUN	Republik	Nom				Fem		Sing						
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Alle	DET	aller	Nom				Fem		Sing			Ind			
öffentliche	ADJ	öffentlich	Nom		Pos		Fem		Sing						
Gewalt	NOUN	Gewalt	Nom				Fem		Sing						
geht	VERB	gehen						Ind	Sing	3				Pres	Fin
vom	ADP	von	Dat				Neut		Sing						
Volke	NOUN	Volk	Dat				Neut		Sing						
<g/>
aus.-	
3	X	3													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
2	NUM	2													
	SPACE														
<g/>
(	
1	NUM	1													
<g/>
)	
Das	DET	der	Nom	Def			Neut		Sing			Art			
Bundesgebiet	NOUN	Bundesgebiet	Nom				Neut		Sing						
umfasst	VERB	umfassen						Ind	Sing	3				Pres	Fin
die	DET	der	Acc	Def			Neut		Plur			Art			
Gebiete	NOUN	Gebiet	Acc				Neut		Plur						
der	DET	der	Gen	Def			Neut		Plur			Art			
in	ADP	in													
Artikel	NOUN	Artikel	Dat				Masc		Sing						
1	NUM	1													
bezeichneten	ADJ	bezeichnet	Gen		Pos		Neut		Plur						
Länder	NOUN	Land	Gen				Neut		Plur						
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Eine	DET	ein	Nom	Ind			Fem		Sing			Art			
Aenderung	NOUN	Aenderung	Nom				Fem		Sing						
des	DET	der	Gen	Def			Neut		Sing			Art			
Bundesge-	NOUN	Bundesge-	Gen				Neut		Sing						
bie	NOUN	bie	Gen				Neut		Plur						
Das	DET	der	Nom	Def			Neut		Sing			Art			
Bundesgebiet	NOUN	Bundesgebiet	Nom				Neut		Sing						
steht	VERB	stehen						Ind	Sing	3				Pres	Fin
unter	ADP	unter													
dem	DET	der	Dat	Def			Masc		Sing			Art			
Schutze	NOUN	Schutz	Dat				Masc		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes	NOUN	Bund	Gen				Masc		Sing						
<g/>
.	
<g/>
(	
3	NUM	3													
<g/>
)	
Abgesehen	VERB	absehen													Part
von	ADP	von													
solchen	DET	solcher	Dat				Fem		Plur			Ind			
Gebietsveränderungen	NOUN	Gebietsveränderung	Dat				Fem		Plur						
<g/>
,	
die	PRON	der	Nom				Fem		Plur			Rel			
unmittelbar	ADV	unmittelbar			Pos										
durch	ADP	durch													
Staatsvertrag	NOUN	Staatsvertrag	Acc				Masc		Sing						
herbeigeführt	VERB	herbeiführen													Part
werden	AUX	werden						Ind	Plur	3				Pres	Fin
<g/>
,	
<g/>
(	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Bundesverfassung	NOUN	Bundesverfassung	Gen				Fem		Sing						
<g/>
)	
kann	AUX	können						Ind	Sing	3				Pres	Fin
eine	DET	ein	Nom	Ind			Fem		Sing			Art			
Aenderung	NOUN	Aenderung	Nom				Fem		Sing						
des	DET	der	Gen	Def			Neut		Sing			Art			
Bundesgebietes	NOUN	Bundesgebiet	Gen				Neut		Sing						
<g/>
,	
die	PRON	der	Nom				Fem		Sing			Rel			
zugleich	ADV	zugleich													
Aenderung	NOUN	Aenderung	Nom				Fem		Sing						
eines	DET	ein	Gen	Ind			Neut		Sing			Art			
Landesgebietes	NOUN	Landesgebiet	Gen				Neut		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
<g/>
,	
ebenso	ADV	ebenso													
die	DET	der	Nom	Def			Fem		Sing			Art			
Aenderung	NOUN	Aenderung	Nom				Fem		Sing						
einer	DET	ein	Gen	Ind			Fem		Sing			Art			
Landesgrenze	NOUN	Landesgrenze	Gen				Fem		Sing						
innerhalb	ADP	innerhalb													
des	DET	der	Gen	Def			Neut		Sing			Art			
Bundesgebietes	NOUN	Bundesgebiet	Gen				Neut		Sing						
nur	ADV	nur													
durch	ADP	durch													
übereinstimmende	ADJ	übereinstimmend	Acc		Pos		Neut		Plur						
Verfassungsgesetze	NOUN	Verfassungsgesetz	Acc				Neut		Plur						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes	NOUN	Bund	Gen				Masc		Sing						
und	CCONJ	und													
des	DET	der	Gen	Def			Neut		Sing			Art			
desjenigen	DET	desjenigen	Gen				Neut		Sing			Dem			
Landes	NOUN	Land	Gen				Neut		Sing						
erfolgen	VERB	erfolgen													Inf
<g/>
,	
dessen	DET	der	Gen				Masc		Sing			Rel			
Gebiet	NOUN	Gebiet	Nom				Neut		Sing						
eine	DET	ein	Acc	Ind			Fem		Sing			Art			
Aenderung	NOUN	Aenderung	Acc				Fem		Sing						
<g/>
erfährt.-	
4	NUM	4													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
4	NUM	4													
	SPACE														
<g/>
(	
1	NUM	1													
<g/>
)	
Das	DET	der	Nom	Def			Neut		Sing			Art			
Bundesgebiet	NOUN	Bundesgebiet	Nom				Neut		Sing						
bildet	VERB	bilden						Ind	Sing	3				Pres	Fin
ein	DET	ein	Acc	Ind			Neut		Sing			Art			
einheitliches	ADJ	einheitlich	Acc		Pos		Neut		Sing						
Währungs-	X	Währung													
Wirtschafts-	X	Wirtschaft													
und	CCONJ	und													
Zollgebiet	NOUN	Zollgebiet	Acc				Neut		Sing						
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Innerhalb	ADP	innerhalb													
der	DET	der	Gen	Def			Fem		Plur			Art			
Grenzen	NOUN	Grenze	Gen				Fem		Plur						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes	NOUN	Bund	Gen				Masc		Sing						
dürfen	AUX	dürfen						Ind	Plur	3				Pres	Fin
keinerlei	DET	keinerlei										Ind			
Zwischenzollinien	NOUN	Zwischenzollinie	Nom				Fem		Plur						
oder	CCONJ	oder													
sonstige	ADJ	sonstig	Nom		Pos		Fem		Plur						
Verkehrsbeschränkungen	NOUN	Verkehrsbeschränkung	Nom				Fem		Plur						
errichtet	VERB	errichten													Part
<g/>
werden.-	
5	X	5													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
5	NUM	5													
	SPACE														
<g/>
(	
1	NUM	1													
<g/>
)	
Jeder	DET	jeder	Nom				Masc		Sing			Ind			
Landesbürger	NOUN	Landesbürger	Nom				Masc		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
Angehöriger	NOUN	angehörige	Nom				Masc		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes	NOUN	Bund	Gen				Masc		Sing						
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Die	DET	der	Nom	Def			Fem		Sing			Art			
Landesbürgerschaft	NOUN	Landesbürgerschaft	Nom				Fem		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
an	ADP	an													
die	DET	der	Acc	Def			Fem		Sing			Art			
Heimatberechtigung	NOUN	Heimatberechtigung	Acc				Fem		Sing						
eines	DET	ein	Gen	Ind			Neut		Sing			Art			
Landes	NOUN	Land	Gen				Neut		Sing						
gebunden	VERB	binden													Part
<g/>
.	
e	X	e													
12	NUM	12													
rr-	X	rr-													
6	X	6													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
6	NUM	6													
	SPACE														
<g/>
(	
1	NUM	1													
<g/>
)	
Jeder	DET	jeder	Nom				Masc		Sing			Ind			
Bundesangehörige	NOUN	Bundesangehörige	Nom				Masc		Sing						
hat	VERB	haben						Ind	Sing	3				Pres	Fin
in	ADP	in													
jedem	DET	jeder	Dat				Neut		Sing			Ind			
Lande	NOUN	Land	Dat				Neut		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes	NOUN	Bund	Gen				Masc		Sing						
die	DET	der	Acc	Def					Plur			Art			
gleichen	ADJ	gleich	Acc		Pos				Plur						
Rechte	NOUN	Recht	Acc				Neut		Plur						
und	CCONJ	und													
Pflichten	NOUN	Pflicht	Acc				Fem		Plur						
wie	ADP	wie													
die	DET	der	Nom	Def			Masc		Plur			Art			
Bürger	NOUN	Bürger	Nom				Masc		Plur						
des	DET	der	Gen	Def			Neut		Sing			Art			
Landes	NOUN	Land	Gen				Neut		Sing						
selbst	ADV	selbst													
<g/>
.	
<g/>
(	
<g/>
2)-	
7	NUM	7													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
7	NUM	7													
	SPACE														
Die	DET	der	Nom	Def			Fem		Sing			Art			
deutsche	ADJ	deutsch	Nom		Pos		Fem		Sing						
Sprache	NOUN	Sprache	Nom				Fem		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
<g/>
,	
unbeschadet	ADV	unbeschadet			Pos										
der	DET	der	Gen	Def			Neut		Plur			Art			
den	DET	der	Dat	Def			Fem		Plur			Art			
sprachlichen	ADJ	sprachlich	Dat		Pos		Fem		Plur						
Minderheiten	NOUN	Minderheit	Dat				Fem		Plur						
gesetzlich	ADV	gesetzlich			Pos										
eingeräumten	ADJ	eingeräumt	Gen		Pos		Neut		Plur						
Rechte	NOUN	Recht	Gen				Neut		Plur						
<g/>
,	
die	DET	der	Nom	Def			Fem		Sing			Art			
Staatssprache	NOUN	Staatssprache	Nom				Fem		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
<g/>
Republik.-	
8	NUM	8													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
8	NUM	8													
	SPACE														
Die	DET	der	Nom	Def			Fem		Sing			Art			
Flagge	NOUN	Flagge	Nom				Fem		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Republik	NOUN	Republik	Gen				Fem		Sing						
besteht	VERB	bestehen						Ind	Sing	3				Pres	Fin
aus	ADP	aus													
drei	NUM	drei													
gleichbreiten	ADJ	gleichbreit	Dat		Pos		Masc		Plur						
wagrechten	ADJ	wagrecht	Dat		Pos		Masc		Plur						
Streifen	NOUN	Streife	Dat				Masc		Plur						
<g/>
,	
von	ADP	von													
denen	PRON	der	Dat				Masc		Plur			Rel			
der	DET	der	Nom	Def			Masc		Sing			Art			
mittlere	ADJ	mittlerer	Nom		Pos		Masc		Sing						
weiss	NOUN	Weiss	Nom				Masc		Sing						
<g/>
,	
der	DET	der	Nom	Def			Masc		Sing			Art			
obere	ADJ	oberer	Nom		Pos		Masc		Sing						
und	CCONJ	und													
untere	ADJ	unterer	Nom		Pos		Masc		Sing						
rot	ADV	rot			Pos										
<g/>
ist.-	
9	X	9													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
9	NUM	9													
	SPACE														
<g/>
(	
1	NUM	1													
<g/>
)	
Das	DET	der	Nom	Def			Neut		Sing			Art			
Staatswappen	NOUN	Staatswappen	Nom				Neut		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
Republik	NOUN	Republik	Gen				Fem		Sing						
stellt	VERB	stellen						Ind	Sing	3				Pres	Fin
einen	DET	ein	Acc	Ind			Masc		Sing			Art			
freischwebenden	ADJ	freischwebend	Acc		Pos		Masc		Sing						
einköpfigen	ADJ	einköpfig	Acc		Pos		Masc		Sing						
<g/>
,	
schwarzen	ADJ	schwarz	Acc		Pos		Masc		Sing						
goldig	ADV	goldig			Pos										
bewaffneten	ADJ	bewaffnet	Acc		Pos		Masc		Sing						
und	CCONJ	und													
rotbezungten	ADJ	rotbezungt	Acc		Pos		Masc		Sing						
Adler	NOUN	Adler	Acc				Masc		Sing						
dar	ADV	dar													
<g/>
,	
dessen	DET	dessen	Gen				Masc		Sing			Rel			
Brust	NOUN	Brust	Nom				Fem		Sing						
mit	ADP	mit													
einem	DET	ein	Dat	Ind			Neut		Sing			Art			
roten	ADJ	rot	Dat		Pos		Neut		Sing						
<g/>
,	
von	ADP	von													
einem	DET	ein	Dat	Ind			Masc		Sing			Art			
silbernen	ADJ	silbern	Dat		Pos		Masc		Sing						
Querbalken	NOUN	Querbalken	Dat				Masc		Sing						
durchzogenen	ADJ	durchzogen	Dat		Pos		Neut		Sing						
Schildchen	NOUN	Schildchen	Dat				Neut		Sing						
belegt	VERB	belegen													Part
ist	AUX	sein						Ind	Sing	3				Pres	Fin
<g/>
.	
Der	DET	der	Nom	Def			Masc		Sing			Art			
Adler	NOUN	Adler	Nom				Masc		Sing						
trägt	VERB	tragen						Ind	Sing	3				Pres	Fin
auf	ADP	auf													
dem	DET	der	Dat	Def			Neut		Sing			Art			
Haupte	NOUN	Haupt	Dat				Neut		Sing						
eine	DET	ein	Acc	Ind			Fem		Sing			Art			
goldene	ADJ	golden	Acc		Pos		Fem		Sing						
Mauerkrone	NOUN	Mauerkrone	Acc				Fem		Sing						
mit	ADP	mit													
drei	NUM	drei													
sichtbaren	ADJ	sichtbar	Dat		Pos		Fem		Plur						
Zinnen	NOUN	Zinne	Dat				Fem		Plur						
<g/>
,	
im	ADP	in	Dat				Masc		Sing						
rechten	ADJ	rechter	Dat		Pos		Masc		Sing						
Fange	NOUN	Fang	Dat				Masc		Sing						
eine	DET	ein	Acc	Ind			Fem		Sing			Art			
goldene	ADJ	golden	Acc		Pos		Fem		Sing						
Sichel	NOUN	Sichel	Acc				Fem		Sing						
mit	ADP	mit													
einwärts	ADV	einwärts													
gekehrter	ADJ	gekehrt	Dat		Pos		Fem		Sing						
Schneide	NOUN	Schneide	Dat				Fem		Sing						
<g/>
,	
im	ADP	in	Dat				Masc		Sing						
linken	ADJ	linker	Dat		Pos		Masc		Sing						
Fange	NOUN	Fang	Dat				Masc		Sing						
einen	DET	ein	Acc	Ind			Masc		Sing			Art			
goldenen	ADJ	golden	Acc		Pos		Masc		Sing						
Hammer	NOUN	Hammer	Acc				Masc		Sing						
<g/>
.	
<g/>
(	
2	NUM	2													
<g/>
)	
Das	DET	der	Nom	Def			Neut		Sing			Art			
Staatssiegel	NOUN	Staatssiegel	Nom				Neut		Sing						
weist	VERB	weisen						Ind	Sing	3				Pres	Fin
das	DET	der	Acc	Def			Neut		Sing			Art			
Staatswappen	NOUN	Staatswappen	Acc				Neut		Sing						
<g/>
:	
<g/>
"	
Republik	NOUN	Republik	Nom				Fem		Sing						
Oesterreich	PROPN	Oesterreich	Nom				Neut		Sing						
<g/>
"	
<g/>
auf.-	
10	NUM	10													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
10	NUM	10													
	SPACE														
Alle	DET	aller	Nom						Plur			Ind			
Behörden	NOUN	Behörde	Nom				Fem		Plur						
und	CCONJ	und													
Aemter	NOUN	Aemter	Nom				Masc		Plur						
im	ADP	in	Dat				Neut		Sing						
Bundesgebiete	NOUN	Bundesgebiet	Dat				Neut		Sing						
sind	AUX	sein						Ind	Plur	3				Pres	Fin
im	ADP	in	Dat				Masc		Sing						
Rahmen	NOUN	Rahmen	Dat				Masc		Sing						
ihres	DET	ihr	Gen				Masc		Sing		Yes	Prs			
Wirkungskreises	NOUN	Wirkungskreis	Gen				Masc		Sing						
zur	ADP	zu	Dat				Fem		Sing						
wechselseitigen	ADJ	wechselseitig	Dat		Pos		Fem		Sing						
Hilfeleistung	NOUN	Hilfeleistung	Dat				Fem		Sing						
<g/>
verpflichtet.-	
11	X	11													
<g/>
-	
Artikel	NOUN	Artikel	Nom				Masc		Sing						
11	NUM	11													
	SPACE														
Der	DET	der	Dat	Def			Fem		Sing			Art			
Gesetzgebung	NOUN	Gesetzgebung	Dat				Fem		Sing						
und	CCONJ	und													
Vollziehung	NOUN	Vollziehung	Dat				Fem		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundes	NOUN	Bund	Gen				Masc		Sing						
ist	AUX	sein						Ind	Sing	3				Pres	Fin
übertragen	VERB	übertragen													Part
<g/>
:	
1.	ADV	1.													
<g/>
)	
die	DET	der	Acc	Def			Fem		Plur			Art			
auswärtigen	ADJ	auswärtig	Acc		Pos		Fem		Plur						
Angelegenheiten	NOUN	Angelegenheit	Acc				Fem		Plur						
mit	ADP	mit													
Einschluss	NOUN	Einschluss	Dat				Masc		Sing						
der	DET	der	Gen	Def			Fem		Sing			Art			
politischen	ADJ	politisch	Gen		Pos		Fem		Sing						
und	CCONJ	und													
wirtschaftlichen	ADJ	wirtschaftlich	Gen		Pos		Fem		Sing						
Vertretung	NOUN	Vertretung	Gen				Fem		Sing						
gegenüber	ADP	gegenüber													
dem	DET	der	Dat	Def			Neut		Sing			Art			
Auslande	NOUN	Ausland	Dat				Neut		Sing						
<g/>
;	
die	DET	der	Nom	Def			Fem		Sing			Art			
Grenzvermarkung	NOUN	Grenzvermarkung	Nom				Fem		Sing						
<g/>
;	
die	DET	der	Nom	Def			Fem		Sing			Art			
Regelung	NOUN	Regelung	Nom				Fem		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Waren-	X	Ware													
und	CCONJ	und													
Viehverkehres	NOUN	Viehverkehr	Gen				Masc		Sing						
mit	ADP	mit													
dem	DET	der	Dat	Def			Neut		Sing			Art			
Auslande	NOUN	Ausland	Dat				Neut		Sing						
<g/>
;	
das	DET	der	Nom	Def			Neut		Sing			Art			
Zollwesen	NOUN	Zollwesen	Nom				Neut		Sing						
<g/>
;	
2.	ADV	2.													
<g/>
)	
die	DET	der	Acc	Def			Fem		Sing			Art			
Regelung	NOUN	Regelung	Acc				Fem		Sing						
und	CCONJ	und													
Ueberwachung	NOUN	Ueberwachung	Acc				Fem		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Eintrittes	NOUN	Eintritt	Gen				Masc		Sing						
in	ADP	in													
das	DET	der	Acc	Def			Neut		Sing			Art			
Bundesgebiet	NOUN	Bundesgebiet	Acc				Neut		Sing						
und	CCONJ	und													
des	DET	der	Gen	Def			Masc		Sing			Art			
Austrittes	NOUN	Austritt	Gen				Masc		Sing						
aus	ADP	aus													
diesem	PRON	dieser	Dat				Masc		Sing			Dem			
<g/>
;	
das	DET	der	Nom	Def			Neut		Sing			Art			
Ein-	X	Ein													
und	CCONJ	und													
Auswanderungswesen	NOUN	Auswanderungswesen	Nom				Neut		Sing						
<g/>
;	
die	DET	der	Nom	Def			Fem		Sing			Art			
Abschiebung	NOUN	Abschiebung	Nom				Fem		Sing						
<g/>
,	
Abschaffung	NOUN	Abschaffung	Nom				Fem		Sing						
<g/>
,	
Ausweisung	NOUN	Ausweisung	Nom				Fem		Sing						
und	CCONJ	und													
Auslieferung	NOUN	Auslieferung	Nom				Fem		Sing						
aus	ADP	aus													
dem	DET	der	Dat	Def			Neut		Sing			Art			
Bundesgebiet	NOUN	Bundesgebiet	Dat				Neut		Sing						
sowie	CCONJ	sowie													
die	DET	der	Nom	Def			Fem		Sing			Art			
Durchlieferung	NOUN	Durchlieferung	Nom				Fem		Sing						
<g/>
;	
3.	ADV	3.													
<g/>
)	
die	DET	der	Acc	Def			Fem		Plur			Art			
Wahlen	NOUN	Wahl	Acc				Fem		Plur						
zum	ADP	zu	Dat				Masc		Sing						
Bundestag	NOUN	Bundestag	Dat				Masc		Sing						
und	CCONJ	und													
die	DET	der	Acc	Def			Fem		Sing			Art			
Wahl	NOUN	Wahl	Acc				Fem		Sing						
des	DET	der	Gen	Def			Masc		Sing			Art			
Bundespräsidenten	NOUN	Bundespräsident	Gen				Masc		Sing						
<g/>
,	
die	DET	der	Acc	Def			Fem		Sing			Art			
Durchführung	NOUN	Durchführung	Acc				Fem		Sing						
von	ADP	von													
Volksabstimmungen	NOUN	Volksabstimmung	Dat				Fem		Plur						
im	ADP	in	Dat				Neut		Sing						
ganzen	ADJ	ganz	Dat		Pos		Neut		Sing						
Bundesgebiete	NOUN	Bundesgebiet	Dat				Neut		Sing						
sowie	CCONJ	sowie													
die	DET	der	Acc	Def			Fem		Sing			Art			
Einrichtung	NOUN	Einrichtung	Acc				Fem		Sing						
und	CCONJ	und													
Führung	NOUN	Führung	Acc				Fem		Sing						
der	DET	der	Gen	Def			Fem		Plur			Art			
Bürgerlisten	NOUN	Bürgerliste	Gen				Fem		Plur						
<g/>
;	
4.	ADV	4.													
<g/>
)	
die	DET	der	Acc	Def			Fem		Plur			Art			
Bundesfinanzen	NOUN	Bundesfinanz	Acc				Fem		Plur						
<g/>
,	
insbesondere	ADV	insbesondere													
die	DET	der	Acc	Def			Fem		Plur			Art			
öffentlichen	ADJ	öffentlich	Acc		Pos		Fem		Plur						
Abgaben	NOUN	Abgabe	Acc				Fem		Plur						
<g/>
,	
die	PRON	der	Nom				Fem		Plur			Rel			
